13	2	150	3428.92	AL
21	1	200	3429.21	SC
21	1	200	3429.48	SC
21	1	270	3431.36	SC
24	2	140	3433.31	CR
24	1	270	3433.6	CR
24	1	55	3434.11	CR
21	1	530	3435.56	SC
24	1	160	3436.19	CR
7	2	360	3437.15	N
18	3	8	3438.04	AR
25	2	50	3438.97	MN
22	1	60	3439.3	TI
13	1	70	3439.35	AL
21	1	90	3439.41	SC
19	2	7	3440.05	K
21	1	65	3440.18	SC
26	1	6000	3440.606	FE
26	1	2500	3440.989	FE
24	1	70	3441.12	CR
24	1	140	3441.44	CR
25	2	720	3441.99	MN
13	1	150	3443.64	AL
24	1	30	3443.79	CR
26	1	1000	3443.876	FE
8	3	80	3444.1	O
22	2	890	3444.31	TI
13	1	70	3444.86	AL
26	1	200	3445.149	FE
24	1	170	3445.62	CR
19	1	11	3446.37	K
24	1	30	3447.02	CR
19	1	10	3447.38	K
24	1	170	3447.43	CR
2	1	2	3447.59	HE
10	1	60	3447.703	NE
24	1	70	3447.76	CR
23	4	50	3448.41	V
21	1	65	3448.49	SC
80	3	5	3450.77	HG
5	2	450	3451.29	B
4	1	5	3451.37	BE
80	2	400	3451.69	HG
22	2	60	3452.47	TI
20	2	10	3452.66	CA
24	1	190	3453.33	CR
26	2	15	3453.61	FE
24	1	40	3453.74	CR
10	1	50	3454.195	NE
8	3	80	3455.12	O
4	1	300	3455.18	BE
24	1	130	3455.6	CR
22	2	180	3456.39	TI
10	2	100	3456.61	NE
21	1	270	3457.45	SC
13	1	70	3458.22	AL
10	2	100	3459.32	NE
25	2	50	3460.03	MN
25	2	360	3460.33	MN
24	1	100	3460.43	CR
10	1	25	3460.524	NE
18	1	7	3461.07	AR
22	2	600	3461.5	TI
20	2	20	3461.87	CA
21	1	180	3462.19	SC
7	4	90	3463.37	N
10	1	30	3464.339	NE
24	1	65	3465.25	CR
26	1	1200	3465.86	FE
10	1	30	3466.579	NE
24	1	40	3467.02	CR
22	1	95	3467.26	TI
24	1	70	3467.72	CR
19	3	6	3468.32	K
20	1	9	3468.48	CA
24	1	45	3469.59	CR
21	1	130	3469.65	SC
8	2	285	3470.81	O
21	1	110	3471.13	SC
18	3	9	3471.32	AR
10	1	60	3472.571	NE
24	1	16	3472.76	CR
24	1	24	3472.91	CR
9	2	160	3472.96	F
9	2	150	3473.31	F
13	4	500	3473.54	AL
24	1	40	3473.61	CR
25	2	360	3474.04	MN
25	2	0	3474.13	MN
20	1	11	3474.76	CA
9	2	170	3474.78	F
26	1	2000	3475.45	FE
4	1	20	3476.56	BE
26	1	500	3476.702	FE
18	2	70	3476.747	AR
22	2	600	3477.18	TI
18	2	20	3478.232	AR
7	4	570	3478.71	N
22	1	60	3478.92	TI
10	2	150	3479.52	NE
13	1	60	3479.81	AL
22	1	240	3480.53	TI
18	3	20	3480.55	AR
10	2	200	3480.72	NE
19	2	6	3481.11	K
19	3	6	3481.11	K
24	1	70	3481.3	CR
24	1	55	3481.54	CR
10	2	200	3481.93	NE
13	1	60	3482.63	AL
25	2	290	3482.91	MN
7	4	500	3482.99	N
7	4	400	3484.96	N
20	2	10	3485.61	CA
22	1	60	3485.69	TI
23	2	110	3485.92	V
14	3	15	3486.91	SI
20	1	13	3487.6	CA
3	1	0	3488	LI
25	2	180	3488.68	MN
22	2	60	3489.74	TI
8	4	200	3489.83	O
26	1	2500	3490.574	FE
22	2	480	3491.05	TI
18	2	50	3491.244	AR
18	2	100	3491.536	AR
13	4	900	3492.23	AL
8	4	160	3492.24	O
24	1	55	3494.97	CR
20	2	10	3495.16	CA
24	2	40	3495.38	CR
22	1	60	3495.75	TI
25	2	140	3495.84	MN
23	4	50	3496.42	V
25	2	50	3496.81	MN
16	3	110	3497.3	S
25	2	100	3497.54	MN
26	1	500	3497.84	FE
10	1	25	3498.064	NE
21	1	200	3498.91	SC
22	1	95	3499.1	TI
26	3	9	3499.59	FE
18	3	12	3499.67	AR
26	3	9	3500.28	FE
80	3	3	3500.35	HG
10	1	30	3501.216	NE
9	2	190	3501.39	F
9	2	200	3501.45	F
9	2	200	3501.57	F
26	3	10	3501.76	FE
9	2	180	3502.84	F
9	2	200	3502.96	F
9	2	210	3503.11	F
18	3	15	3503.58	AR
23	2	210	3504.44	V
22	2	890	3504.89	TI
9	2	170	3505.37	F
9	2	200	3505.52	F
9	2	220	3505.63	F
22	1	120	3506.64	TI
13	4	800	3508.46	AL
18	2	70	3509.778	AR
24	1	80	3510.54	CR
22	2	600	3510.84	TI
18	3	8	3511.12	AR
13	4	500	3511.28	AL
24	2	40	3511.84	CR
26	1	250	3513.817	FE
19	3	5	3513.88	K
23	4	80	3514.25	V
18	2	70	3514.388	AR
10	1	25	3515.191	NE
4	1	300	3515.54	BE
23	2	560	3517.3	V
13	4	700	3517.56	AL
23	2	150	3520.02	V
22	2	60	3520.25	TI
10	1	150	3520.472	NE
26	1	300	3521.261	FE
9	2	160	3522.89	F
23	2	110	3524.72	V
14	3	9	3525.94	SI
26	1	400	3526.04	FE
26	1	100	3526.166	FE
26	1	60	3526.237	FE
26	1	60	3526.381	FE
26	1	60	3526.467	FE
13	4	400	3527.03	AL
23	1	230	3529.74	V
17	3	900	3530.03	CL
19	2	7	3530.75	K
23	2	230	3530.77	V
25	1	360	3531.85	MN
25	1	0	3532	MN
25	1	1100	3532.12	MN
11	2	1500	3533.05	NA
26	1	100	3533.199	FE
23	1	560	3533.68	V
12	2	7	3535.04	MG
22	2	310	3535.41	TI
21	2	2700	3535.73	SC
26	1	200	3536.556	FE
9	2	150	3536.87	F
20	3	18	3537.77	CA
12	2	8	3538.86	MG
80	3	4	3538.88	HG
25	3	100	3540.52	MN
13	4	500	3541.08	AL
26	1	300	3541.083	FE
22	4	15	3541.36	TI
9	2	160	3541.77	F
26	1	250	3542.075	FE
10	2	120	3542.85	NE
23	1	110	3543.5	V
23	2	560	3545.2	V
18	2	70	3545.596	AR
18	2	70	3545.845	AR
22	1	190	3547.03	TI
25	1	1300	3547.8	MN
25	1	1100	3548.03	MN
25	1	390	3548.2	MN
80	2	200	3549.42	HG
12	2	7	3549.52	MG
24	1	120	3550.64	CR
23	1	110	3553.27	V
12	2	8	3553.37	MG
26	1	80	3553.739	FE
18	1	7	3554.306	AR
26	1	400	3554.925	FE
4	1	10	3555	BE
15	3	200	3556.546	P
23	2	560	3556.8	V
26	1	200	3556.878	FE
80	3	5	3557.24	HG
10	2	120	3557.8	NE
26	1	400	3558.515	FE
24	1	80	3558.52	CR
21	2	6600	3558.55	SC
18	2	100	3559.508	AR
8	4	230	3560.39	O
17	3	800	3560.68	CL
18	2	100	3561.03	AR
10	2	100	3561.2	NE
8	4	270	3563.33	O
26	1	1000	3565.379	FE
24	1	130	3566.16	CR
23	1	110	3566.18	V
21	2	6100	3567.7	SC
10	2	250	3568.5	NE
25	1	2200	3569.49	MN
14	3	8	3569.67	SI
25	1	720	3569.8	MN
25	1	0	3570.04	MN
26	1	1200	3570.097	FE
26	1	800	3570.25	FE
26	1	120	3571.996	FE
21	2	13000	3572.53	SC
26	1	100	3573.393	FE
24	1	130	3573.64	CR
22	2	120	3573.74	TI
26	1	60	3573.829	FE
26	1	60	3573.888	FE
24	1	80	3574.04	CR
10	2	100	3574.18	NE
22	1	60	3574.24	TI
10	2	200	3574.61	NE
24	1	330	3574.8	CR
24	1	0	3574.94	CR
21	2	9900	3576.35	SC
22	4	17	3576.44	TI
18	2	70	3576.616	AR
15	3	200	3577.526	P
25	1	1400	3577.88	MN
24	1	19000	3578.69	CR
3	1	0	3579.8	LI
21	2	7700	3580.94	SC
26	1	4000	3581.19	FE
22	4	10	3581.39	TI
18	2	25	3581.608	AR
26	1	150	3582.199	FE
18	2	50	3582.355	AR
24	1	160	3584.33	CR
26	1	150	3584.66	FE
26	1	120	3584.929	FE
24	2	130	3585.3	CR
26	1	300	3585.319	FE
26	1	150	3585.705	FE
26	3	10	3586.04	FE
26	1	200	3586.103	FE
25	1	720	3586.54	MN
13	2	450	3586.56	AL
26	1	400	3586.984	FE
13	2	360	3587.07	AL
22	2	60	3587.13	TI
2	1	1	3587.27	HE
13	2	290	3587.45	AL
18	2	70	3588.441	AR
21	2	4000	3589.64	SC
23	2	560	3589.76	V
14	3	20	3590.47	SI
21	2	4000	3590.48	SC
9	2	160	3590.52	F
23	2	490	3592.02	V
23	1	560	3592.53	V
23	2	270	3593.33	V
24	1	17000	3593.49	CR
10	1	50	3593.526	NE
10	1	30	3593.64	NE
9	1	6	3594.1	F
26	1	100	3594.633	FE
25	1	290	3595.12	MN
22	2	240	3596.05	TI
9	2	170	3598.69	F
22	1	190	3598.72	TI
10	1	15	3600.169	NE
26	3	11	3600.94	FE
9	2	180	3601.39	F
13	3	870	3601.63	AL
24	1	350	3601.67	CR
25	3	150	3601.72	MN
13	3	550	3601.93	AL
17	3	900	3602.1	CL
24	1	40	3602.57	CR
9	2	190	3602.84	F
26	1	150	3603.204	FE
24	1	85	3603.74	CR
24	2	0	3603.78	CR
26	3	11	3603.88	FE
24	1	13000	3605.33	CR
26	1	200	3605.454	FE
18	1	7	3606.522	AR
26	1	500	3606.68	FE
23	1	110	3606.69	V
25	1	420	3607.54	MN
24	1	40	3608.4	CR
25	1	420	3608.49	MN
26	1	1500	3608.859	FE
19	2	5	3608.88	K
24	1	40	3609.48	CR
24	1	40	3610.05	CR
22	1	600	3610.16	TI
26	1	250	3610.16	FE
25	1	360	3610.3	MN
26	1	60	3612.068	FE
13	3	750	3612.36	AL
24	1	70	3612.61	CR
17	3	800	3612.85	CL
2	1	3	3613.64	HE
21	2	28000	3613.84	SC
24	1	85	3615.64	CR
25	3	100	3616	MN
21	1	110	3617.43	SC
26	1	150	3617.788	FE
23	5	15	3617.97	V
3	1	0	3618	LI
19	2	6	3618.49	K
26	1	1500	3618.768	FE
25	1	290	3619.28	MN
26	1	200	3621.462	FE
26	1	150	3622.004	FE
18	2	25	3622.138	AR
14	3	8	3622.54	SI
17	3	700	3622.69	CL
26	1	150	3623.19	FE
25	1	220	3623.79	MN
20	1	15	3624.11	CA
22	2	190	3624.82	TI
19	2	4	3626.42	K
25	1	140	3629.74	MN
20	1	17	3630.75	CA
21	2	20000	3630.75	SC
20	1	14	3630.97	CA
26	1	100	3631.096	FE
11	2	1200	3631.27	NA
26	1	1200	3631.463	FE
16	3	160	3632	S
26	1	60	3632.041	FE
24	1	130	3632.84	CR
10	1	20	3633.665	NE
2	1	2	3634.23	HE
22	1	95	3635.2	TI
22	1	4800	3635.46	TI
24	1	350	3636.59	CR
22	1	120	3637.97	TI
26	1	100	3638.298	FE
23	1	110	3639.02	V
14	3	5	3639.45	SI
24	1	630	3639.8	CR
18	2	20	3639.833	AR
26	1	200	3640.389	FE
24	1	85	3640.39	CR
22	2	190	3641.33	TI
24	1	70	3641.47	CR
24	1	220	3641.83	CR
22	1	6600	3642.68	TI
21	2	13000	3642.79	SC
26	1	80	3643.717	FE
10	2	150	3643.93	NE
20	1	20	3644.41	CA
23	1	110	3644.71	V
20	1	14	3644.77	CA
20	1	8	3644.99	CA
14	3	6	3645.12	SI
21	2	6600	3645.31	SC
24	1	45	3646.16	CR
22	1	180	3646.2	TI
21	1	110	3646.9	SC
26	1	1500	3647.842	FE
24	1	85	3648.53	CR
19	1	3	3648.84	K
19	1	4	3648.98	K
24	1	220	3649	CR
26	1	250	3649.506	FE
80	1	2800	3650.15	HG
80	1	2800	3650.157	HG
26	1	80	3650.279	FE
13	2	220	3651.06	AL
13	2	110	3651.1	AL
26	1	200	3651.467	FE
21	2	5300	3651.8	SC
22	1	7200	3653.5	TI
24	1	170	3653.91	CR
22	1	290	3654.59	TI
80	1	300	3654.839	HG
80	1	300	3654.84	HG
13	2	150	3654.98	AL
13	2	290	3655	AL
24	1	220	3656.26	CR
17	3	700	3656.95	CL
22	1	660	3658.1	TI
22	2	120	3659.76	TI
25	1	100	3660.4	MN
22	1	380	3660.63	TI
3	1	0	3662	LI
16	3	70	3662	S
22	2	190	3662.24	TI
24	1	45	3662.84	CR
80	1	80	3662.88	HG
80	1	80	3662.883	HG
24	1	130	3663.21	CR
80	1	240	3663.28	HG
80	1	240	3663.281	HG
23	1	250	3663.59	V
10	2	200	3664.07	NE
21	2	110	3664.25	SC
24	1	45	3665.98	CR
21	2	290	3666.54	SC
24	1	95	3666.64	CR
23	1	250	3667.74	V
24	1	55	3668.03	CR
9	1	12	3668.17	F
22	1	380	3668.97	TI
23	2	110	3669.41	V
26	1	120	3670.024	FE
26	1	150	3670.089	FE
17	3	700	3670.28	CL
25	1	70	3670.52	MN
23	1	170	3671.2	V
22	1	600	3671.67	TI
23	1	280	3673.4	V
21	2	55	3675.26	SC
20	1	5	3675.29	CA
23	1	280	3675.7	V
26	1	100	3676.311	FE
24	1	65	3676.32	CR
23	1	170	3676.68	V
25	1	70	3676.96	MN
26	1	150	3677.629	FE
24	2	40	3677.68	CR
24	2	55	3677.89	CR
20	1	6	3678.21	CA
21	2	40	3678.35	SC
24	1	40	3679.82	CR
23	3	100	3679.86	V
26	1	1500	3679.913	FE
23	1	300	3680.11	V
14	3	7	3681.4	SI
19	2	6	3681.54	K
24	1	19	3681.69	CR
17	3	700	3682.05	CL
25	1	50	3682.09	MN
14	3	5	3682.15	SI
26	1	200	3682.242	FE
10	1	20	3682.243	NE
26	1	120	3683.054	FE
23	1	570	3683.13	V
20	2	30	3683.7	CA
26	1	150	3684.107	FE
3	2	0	3684.32	LI
22	2	3100	3685.2	TI
24	1	120	3685.55	CR
10	1	12	3685.736	NE
22	1	120	3685.96	TI
26	1	120	3685.998	FE
23	1	190	3686.26	V
24	1	130	3686.8	CR
24	1	130	3687.25	CR
22	1	95	3687.35	TI
26	1	500	3687.456	FE
23	1	470	3687.47	V
24	1	75	3687.54	CR
23	1	1300	3688.07	V
24	1	19	3688.46	CR
26	1	120	3689.477	FE
22	1	600	3689.91	TI
23	1	1000	3690.28	V
23	1	1500	3692.22	V
25	1	280	3693.67	MN
26	1	150	3694.008	FE
20	2	40	3694.11	CA
10	2	200	3694.21	NE
20	2	10	3694.36	CA
22	1	140	3694.45	TI
26	1	120	3695.051	FE
23	1	450	3695.34	V
23	1	1000	3695.86	V
25	1	180	3696.57	MN
22	1	30	3698.18	TI
22	1	60	3698.43	TI
8	3	80	3698.7	O
22	1	60	3700.08	TI
26	1	150	3701.086	FE
10	1	10	3701.225	NE
80	1	30	3701.432	HG
80	1	30	3701.44	HG
25	1	70	3701.73	MN
13	3	450	3702.11	AL
22	1	120	3702.29	TI
8	3	80	3702.75	O
8	3	80	3703.37	O
23	1	3800	3703.58	V
80	1	35	3704.17	HG
80	1	35	3704.17	HG
22	1	190	3704.3	TI
26	1	80	3704.462	FE
9	2	180	3704.53	F
23	1	1800	3704.7	V
2	1	3	3705	HE
23	1	570	3705.04	V
23	3	50	3705.35	V
17	3	600	3705.45	CL
26	1	1200	3705.566	FE
20	2	170	3706.03	CA
25	1	210	3706.08	MN
22	2	140	3706.23	TI
12	3	10	3706.74	MG
26	1	60	3707.041	FE
8	3	110	3707.24	O
17	3	600	3707.34	CL
22	1	50	3707.53	TI
26	1	150	3707.821	FE
26	1	300	3707.919	FE
23	1	130	3708.72	V
26	1	600	3709.246	FE
16	3	110	3709.4	S
10	2	150	3709.62	NE
22	1	290	3709.96	TI
9	2	160	3710.35	F
11	2	850	3711.07	NA
8	2	220	3712.75	O
24	2	75	3712.95	CR
10	2	250	3713.08	NE
13	3	550	3713.12	AL
3	2	1	3714	LI
3	2	5	3714.16	LI
3	2	6	3714.27	LI
3	2	8	3714.29	LI
3	2	7	3714.4	LI
3	2	10	3714.41	LI
3	2	1	3714.51	LI
3	2	0	3714.58	LI
8	3	110	3715.08	O
22	1	30	3715.4	TI
23	2	320	3715.47	V
26	1	120	3716.442	FE
24	1	40	3716.53	CR
19	2	5	3716.6	K
21	1	75	3717.1	SC
22	1	450	3717.4	TI
16	3	160	3717.8	S
18	2	35	3718.206	AR
3	1	3	3718.7	LI
25	1	130	3718.93	MN
26	1	8000	3719.935	FE
4	3	100	3720.36	BE
17	3	800	3720.45	CL
4	3	0	3720.92	BE
19	2	5	3721.34	K
22	2	140	3721.64	TI
26	1	1500	3722.563	FE
22	1	330	3722.57	TI
4	3	0	3722.98	BE
26	1	120	3724.377	FE
22	1	600	3724.57	TI
22	1	380	3725.16	TI
26	1	60	3725.491	FE
8	4	315	3725.93	O
17	1	20	3726.54	CL
26	1	60	3727.093	FE
10	2	250	3727.11	NE
8	2	285	3727.33	O
23	2	250	3727.34	V
26	1	500	3727.619	FE
25	1	55	3728.89	MN
8	4	360	3729.03	O
18	2	70	3729.309	AR
22	1	2900	3729.82	TI
24	1	130	3730.81	CR
25	1	130	3731.93	MN
24	1	150	3732.03	CR
26	1	150	3732.396	FE
23	2	280	3732.76	V
2	1	1	3732.86	HE
26	1	1200	3733.317	FE
15	4	200	3733.393	P
23	1	150	3734.43	V
26	1	5000	3734.864	FE
26	1	120	3735.324	FE
22	1	50	3735.67	TI
4	1	100	3736.3	BE
8	4	410	3736.85	O
20	2	180	3736.9	CA
26	1	6000	3737.131	FE
18	2	50	3737.889	AR
26	1	100	3738.306	FE
22	1	60	3738.9	TI
19	2	5	3739.13	K
20	2	10	3739.38	CA
9	2	160	3739.57	F
8	2	160	3739.92	O
22	1	3300	3741.06	TI
22	2	330	3741.64	TI
24	1	95	3742.97	CR
26	1	400	3743.362	FE
26	1	80	3743.47	FE
24	1	480	3743.58	CR
24	1	570	3743.88	CR
8	3	110	3744	O
19	2	5	3744.42	K
24	1	85	3744.49	CR
8	4	230	3744.89	O
26	1	6000	3745.561	FE
23	2	230	3745.8	V
26	1	1200	3745.899	FE
23	5	12	3746.36	V
7	4	90	3747.54	N
22	1	160	3748.1	TI
26	1	3000	3748.262	FE
20	1	6	3748.35	CA
24	1	55	3748.61	CR
17	3	800	3748.81	CL
26	1	80	3748.964	FE
24	1	340	3749	CR
26	1	3000	3749.485	FE
8	2	360	3749.49	O
17	2	1200	3749.96	CL
20	1	8	3750.29	CA
23	2	210	3750.87	V
22	1	5200	3752.86	TI
20	1	9	3753.34	CA
22	1	600	3753.64	TI
7	3	90	3754.67	N
8	3	150	3754.67	O
20	2	20	3755.67	CA
24	1	50	3757.17	CR
8	3	80	3757.21	O
24	1	230	3757.66	CR
22	2	140	3757.69	TI
24	1	60	3758.04	CR
26	1	1500	3758.232	FE
20	2	30	3758.39	CA
22	2	3300	3759.3	TI
8	3	250	3759.87	O
26	1	400	3760.05	FE
22	2	2900	3761.32	TI
22	2	50	3761.89	TI
14	4	8	3762.44	SI
26	1	1500	3763.788	FE
18	2	150	3765.27	AR
26	1	400	3765.54	FE
18	2	50	3766.119	AR
10	2	800	3766.26	NE
22	1	60	3766.45	TI
26	1	600	3767.191	FE
19	2	6	3767.36	K
24	1	24	3767.43	CR
24	1	260	3768.24	CR
24	1	95	3768.73	CR
18	1	20	3770.369	AR
18	2	20	3770.52	AR
23	2	210	3770.97	V
7	3	120	3771.05	N
22	1	600	3771.66	TI
14	4	6	3773.15	SI
22	2	30	3776.06	TI
26	1	60	3776.452	FE
10	2	1000	3777.13	NE
23	1	270	3778.68	V
17	3	500	3779.35	CL
18	2	25	3780.84	AR
17	2	1000	3781.17	CL
19	2	6	3783.19	K
26	1	250	3785.95	FE
22	1	840	3786.04	TI
26	1	100	3786.68	FE
26	1	250	3787.88	FE
24	1	95	3788.86	CR
22	1	120	3789.3	TI
26	1	250	3790.092	FE
25	1	260	3790.22	MN
23	1	520	3790.32	V
24	1	95	3790.45	CR
8	3	110	3791.26	O
24	1	130	3791.38	CR
14	3	20	3791.41	SI
24	1	130	3792.14	CR
24	1	120	3793.29	CR
24	1	130	3793.88	CR
26	1	150	3794.34	FE
24	1	85	3794.61	CR
3	1	6	3794.72	LI
23	1	1100	3794.96	V
26	1	400	3795.002	FE
18	3	20	3795.37	AR
22	1	70	3795.9	TI
14	3	25	3796.11	SI
24	1	140	3797.13	CR
26	1	120	3797.518	FE
24	1	200	3797.72	CR
22	1	60	3798.31	TI
26	1	250	3798.511	FE
17	2	1500	3798.76	CL
25	1	55	3799.26	MN
26	1	400	3799.547	FE
23	1	570	3799.91	V
19	2	6	3800.14	K
25	1	110	3800.55	MN
80	1	30	3801.66	HG
80	1	30	3801.66	HG
25	1	55	3801.91	MN
8	2	160	3803.14	O
18	2	25	3803.172	AR
23	1	570	3803.47	V
80	3	15	3803.51	HG
24	1	530	3804.8	CR
17	2	1900	3805.18	CL
26	1	200	3805.345	FE
9	2	140	3805.83	F
80	2	100	3806.38	HG
14	3	30	3806.54	SI
26	1	80	3806.696	FE
25	1	3200	3806.72	MN
23	1	190	3806.8	V
24	1	110	3806.83	CR
23	1	300	3807.5	V
24	1	110	3807.93	CR
23	1	520	3808.52	V
18	2	50	3809.456	AR
17	2	1300	3809.46	CL
25	1	700	3809.59	MN
23	1	230	3809.6	V
25	1	55	3810.69	MN
26	1	600	3812.964	FE
26	1	60	3813.059	FE
4	1	700	3813.45	BE
23	1	1000	3813.49	V
24	1	180	3815.43	CR
26	1	1500	3815.84	FE
19	2	6	3816.56	K
25	1	90	3816.75	MN
19	2	7	3817.5	K
23	1	140	3817.84	V
22	1	70	3818.22	TI
23	1	1300	3818.24	V
10	2	100	3818.43	NE
24	1	70	3818.48	CR
24	1	180	3819.56	CR
2	1	10	3819.607	HE
2	1	1	3819.76	HE
23	1	230	3819.96	V
17	2	1700	3820.2	CL
26	1	2500	3820.425	FE
26	1	150	3821.179	FE
23	1	230	3821.49	V
23	1	570	3822.01	V
22	1	60	3822.03	TI
23	1	450	3822.89	V
23	1	300	3823.21	V
8	1	120	3823.41	O
25	1	2100	3823.51	MN
24	1	70	3823.52	CR
25	1	390	3823.89	MN
26	1	80	3824.306	FE
26	1	2500	3824.444	FE
26	1	1500	3825.88	FE
24	1	130	3826.42	CR
17	2	2800	3827.59	CL
26	1	1200	3827.823	FE
22	1	240	3828.19	TI
23	1	1700	3828.56	V
12	1	140	3829.3	MG
25	1	200	3829.68	MN
10	2	120	3829.75	NE
24	1	130	3830.03	CR
12	1	300	3832.3	MG
21	2	270	3833.07	SC
17	2	4500	3833.35	CL
22	1	95	3833.68	TI
25	1	480	3833.86	MN
23	1	280	3834.22	V
26	1	1000	3834.222	FE
25	1	1300	3834.36	MN
18	1	7	3834.679	AR
1	1	5	3835.384	H
22	1	95	3836.78	TI
12	1	500	3838.29	MG
16	3	160	3838.3	S
7	2	285	3838.37	N
23	1	160	3839	V
26	1	120	3839.257	FE
23	1	110	3839.38	V
25	1	350	3839.78	MN
26	1	500	3840.437	FE
23	1	570	3840.44	V
23	1	2600	3840.75	V
26	1	800	3841.047	FE
25	1	670	3841.08	MN
24	1	380	3841.28	CR
23	1	110	3841.89	V
14	3	7	3842.46	SI
21	2	610	3843.03	SC
17	2	2500	3843.2	CL
26	1	120	3843.256	FE
25	1	350	3843.98	MN
23	1	380	3844.44	V
17	2	3100	3845.37	CL
17	2	3900	3845.65	CL
17	2	1500	3845.8	CL
22	1	60	3846.45	TI
26	1	80	3846.8	FE
9	2	270	3847.09	F
23	1	320	3847.33	V
12	2	8	3848.24	MG
12	1	1	3848.91	MG
24	1	190	3848.98	CR
23	1	110	3849.32	V
24	1	140	3849.36	CR
26	1	200	3849.96	FE
9	2	260	3849.99	F
24	1	290	3850.04	CR
12	2	7	3850.4	MG
18	2	70	3850.581	AR
26	1	120	3850.817	FE
17	2	10000	3850.99	CL
17	2	7900	3851.37	CL
17	2	1200	3851.65	CL
9	2	250	3851.67	F
24	1	140	3852.22	CR
22	1	130	3853.05	TI
14	2	100	3853.66	SI
22	1	130	3853.73	TI
12	1	2	3853.96	MG
24	1	190	3854.22	CR
12	1	1	3854.96	MG
24	1	110	3855.29	CR
23	1	1200	3855.37	V
24	1	140	3855.57	CR
23	1	3000	3855.84	V
14	2	500	3856.02	SI
26	1	2500	3856.372	FE
24	1	260	3857.63	CR
22	1	170	3858.14	TI
18	3	10	3858.32	AR
12	1	2	3858.86	MG
26	1	150	3859.212	FE
26	1	10000	3859.911	FE
17	2	25000	3860.83	CL
17	2	4400	3860.99	CL
17	2	1000	3861.37	CL
23	1	150	3862.22	V
14	2	200	3862.6	SI
23	1	130	3863.87	V
23	1	1300	3864.86	V
4	1	40	3865.13	BE
4	1	80	3865.42	BE
4	1	1	3865.51	BE
26	1	150	3865.523	FE
4	1	6	3865.72	BE
4	1	100	3866.03	BE
22	1	240	3866.44	TI
26	1	60	3867.215	FE
16	1	285	3867.6	S
23	1	230	3867.6	V
22	1	170	3868.4	TI
18	2	35	3868.528	AR
20	1	9	3870.48	CA
23	1	170	3871.08	V
22	3	12	3872.5	TI
26	1	250	3872.501	FE
20	1	11	3872.54	CA
20	1	11	3872.56	CA
22	1	120	3873.21	TI
19	2	5	3873.74	K
26	1	150	3873.761	FE
24	1	70	3874.53	CR
23	1	1500	3875.08	V
22	1	260	3875.26	TI
20	1	12	3875.78	CA
20	1	12	3875.8	CA
23	1	420	3875.9	V
23	1	570	3876.09	V
6	2	350	3876.19	C
6	2	350	3876.41	C
6	2	350	3876.66	C
26	1	250	3878.018	FE
12	1	3	3878.31	MG
26	1	2000	3878.573	FE
19	2	4	3878.62	K
23	2	130	3878.71	V
22	3	12	3881.21	TI
22	1	170	3882.15	TI
22	1	170	3882.33	TI
22	1	500	3882.89	TI
24	1	660	3883.29	CR
24	1	50	3883.66	CR
24	1	570	3885.22	CR
19	3	1	3885.5	K
26	1	4000	3886.282	FE
24	1	380	3886.79	CR
26	1	200	3887.048	FE
22	1	60	3888.02	TI
26	1	300	3888.513	FE
2	1	500	3888.65	HE
1	1	6	3889.049	H
20	1	6	3889.1	CA
22	1	70	3889.95	TI
23	1	700	3890.18	V
12	1	2	3891.91	MG
24	1	60	3891.93	CR
23	1	460	3892.86	V
12	1	2	3893.3	MG
22	3	12	3893.63	TI
24	1	260	3894.04	CR
21	1	90	3894.97	SC
22	1	200	3895.25	TI
12	1	3	3895.57	MG
26	1	800	3895.656	FE
22	3	10	3896.33	TI
24	1	40	3897.65	CR
19	2	8	3897.92	K
23	1	280	3898.02	V
9	1	5	3898.48	F
22	1	85	3898.49	TI
9	2	190	3898.83	F
23	2	140	3899.13	V
26	1	1200	3899.707	FE
23	1	140	3900.18	V
22	2	530	3900.54	TI
13	2	450	3900.68	AL
22	1	180	3900.96	TI
23	1	140	3901.15	V
80	1	20	3901.867	HG
80	1	20	3901.87	HG
9	2	180	3901.93	F
16	1	285	3902	S
24	1	35	3902.11	CR
23	1	2400	3902.25	V
24	1	360	3902.92	CR
26	1	400	3902.945	FE
24	1	60	3903.16	CR
9	2	170	3903.82	F
12	1	4	3903.86	MG
22	1	2600	3904.78	TI
15	3	200	3904.812	P
14	1	300	3905.523	SI
80	1	60	3906.37	HG
80	1	60	3906.372	HG
26	1	250	3906.479	FE
23	1	100	3906.75	V
21	1	20000	3907.49	SC
18	3	7	3907.84	AR
24	1	960	3908.76	CR
23	1	700	3909.89	V
23	1	100	3910.79	V
22	1	110	3911.19	TI
21	1	23000	3911.81	SC
24	1	120	3911.82	CR
8	2	450	3911.96	O
24	1	0	3912	CR
23	1	220	3912.21	V
22	2	500	3913.46	TI
17	2	1500	3913.87	CL
15	3	250	3914.314	P
23	2	140	3914.33	V
22	1	500	3914.34	TI
22	1	24	3914.74	TI
3	1	20	3915.3	LI
3	1	20	3915.35	LI
22	3	15	3915.47	TI
24	1	120	3915.84	CR
24	1	190	3916.24	CR
23	2	100	3916.41	V
17	2	1100	3916.63	CL
26	1	80	3916.731	FE
24	1	35	3917.6	CR
25	1	65	3918.32	MN
80	2	100	3918.92	HG
6	2	570	3918.98	C
7	2	360	3919	N
24	1	1900	3919.16	CR
